COUNTY,REGION,GRDSPAN,PAIRCAMP,CAMPUS,DISTRICT,CAMPNAME,DISTNAME,GRDTYPE,CFLALTED,CNTYNAME,CFLCHART,PAIRNAME
167,12,'PK - 12, ,167904001,167904,PRIDDY SCHOOL,PRIDDY ISD,B,N,MILLS,N, 
168,14,'09 - 12, ,168901001,168901,COLORADO H S,COLORADO ISD,S,N,MITCHELL,N, 
168,14,'09 - 12, ,168901003,168901,WALLACE ACCELERATED H S,COLORADO ISD,S,Y,MITCHELL,N, 
168,14,'PK - 08, ,168901100,168901,COLORADO EL AND MIDDLE,COLORADO ISD,E,N,MITCHELL,N, 
168,14,'PK - 12, ,168902001,168902,LORAINE SCHOOL,LORAINE ISD,B,N,MITCHELL,N, 
168,14,'PK - 12, ,168903001,168903,WESTBROOK SCHOOL,WESTBROOK ISD,B,N,MITCHELL,N, 
169,09,'09 - 12, ,169901001,169901,BOWIE H S,BOWIE ISD,S,N,MONTAGUE,N, 
169,09,'06 - 08, ,169901041,169901,BOWIE J H,BOWIE ISD,M,N,MONTAGUE,N, 
169,09,'03 - 05, ,169901042,169901,BOWIE INT,BOWIE ISD,E,N,MONTAGUE,N, 
169,09,'EE - 02,'169901042,169901043,169901,BOWIE EL,BOWIE ISD,E,N,MONTAGUE,N,BOWIE INT
169,09,'09 - 12, ,169902001,169902,NOCONA H S,NOCONA ISD,S,N,MONTAGUE,N, 
169,09,'06 - 08, ,169902041,169902,NOCONA MIDDLE,NOCONA ISD,M,N,MONTAGUE,N, 
169,09,'PK - 05, ,169902101,169902,NOCONA EL,NOCONA ISD,E,N,MONTAGUE,N, 
169,09,'PK - 12, ,169906001,169906,GOLD BURG SCHOOL,GOLD BURG ISD,B,N,MONTAGUE,N, 
169,09,'PK - 08, ,169908101,169908,MONTAGUE EL,MONTAGUE ISD,E,N,MONTAGUE,N, 
169,09,'PK - 12, ,169909001,169909,PRAIRIE VALLEY SCHOOL,PRAIRIE VALLEY ISD,B,N,MONTAGUE,N, 
169,09,'PK - 12, ,169910001,169910,FORESTBURG SCHOOL,FORESTBURG ISD,B,N,MONTAGUE,N, 
169,09,'07 - 12, ,169911001,169911,SAINT JO H S,SAINT JO ISD,S,N,MONTAGUE,N, 
169,09,'PK - 06, ,169911101,169911,SAINT JO EL,SAINT JO ISD,E,N,MONTAGUE,N, 
170,04,'01 - 08, ,170801003,170801,TEXAS SERENITY ACADEMY,TEXAS SERENITY ACADEMY,E,N,MONTGOMERY,Y, 
170,06,'KG - 05, ,170802001,170802,THRIVE CENTER FOR SUCCESS,THRIVE CENTER FOR SUCCESS,E,N,MONTGOMERY,Y, 
170,06,'09 - 12, ,170902001,170902,CONROE H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170902002,170902,BOOKER T WASHINGTON H S,CONROE ISD,S,Y,MONTGOMERY,N, 
170,06,'09 - 12, ,170902003,170902,THE WOODLANDS H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170902005,170902,OAK RIDGE H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'06 - 12, ,170902010,170902,JJAEP,CONROE ISD,B,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170902011,170902,CANEY CREEK H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170902014,170902,COLLEGE PARK H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170902016,170902,GRAND OAKS H S,CONROE ISD,S,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902041,170902,PEET J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902045,170902,WILKERSON INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902046,170902,KNOX J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902049,170902,YORK J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902050,170902,COLLINS INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902051,170902,MOORHEAD J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902053,170902,MCCULLOUGH J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902054,170902,IRONS J H,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170902055,170902,DONALD J STOCKTON JH,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902067,170902,MITCHELL INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902068,170902,GRANGERLAND INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902069,170902,VOGEL INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902070,170902,TRAVIS INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'KG - 06, ,170902071,170902,TOUGH EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902073,170902,CRYAR INTERMEDIATE,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'EE - 06, ,170902074,170902,DERETCHIN EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902077,170902,COX INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902078,170902,BOZMAN INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170902080,170902,CLARK INT,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902101,170902,ANDERSON EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902102,170902,AUSTIN EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902103,170902,RUNYAN EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902104,170902,HOUSTON EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902105,170902,MILAM EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902106,170902,CREIGHTON EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902107,170902,ARMSTRONG EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902108,170902,LAMAR EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902109,170902,OAK RIDGE EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902111,170902,HOUSER EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902112,170902,FORD EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902113,170902,HAILEY EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902114,170902,RICE EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902115,170902,SAN JACINTO EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902116,170902,GLEN LOCH EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902117,170902,RIDE EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902118,170902,DAVID EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902119,170902,GIESINGER EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902120,170902,GALATAS EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902121,170902,BUSH EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902122,170902,POWELL EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902123,170902,BUCKALEW EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902124,170902,REAVES EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902125,170902,KAUFMAN EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902126,170902,WILKINSON EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 04, ,170902127,170902,BROADWAY EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170902128,170902,PATTERSON EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902129,170902,BIRNHAM WOODS EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 06, ,170902130,170902,STEWART EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902131,170902,SNYDER EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902132,170902,BRADLEY EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 06, ,170902133,170902,SUCHMA EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170902134,170902,HOPE EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 06, ,170902135,170902,GORDON-REED EL,CONROE ISD,E,N,MONTGOMERY,N, 
170,06,'06 - 11, ,170902201,170902,JUVENILE DETENTION CTR,CONROE ISD,B,Y,MONTGOMERY,N, 
170,06,'05 - 08, ,170902220,170902,CONROE VIRTUAL SCHOOL,CONROE ISD,M,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170903002,170903,MONTGOMERY H S,MONTGOMERY ISD,S,N,MONTGOMERY,N, 
170,06,'10 - 12, ,170903003,170903,MONTGOMERY CO J J A E P,MONTGOMERY ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170903004,170903,LAKE CREEK H S,MONTGOMERY ISD,S,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170903042,170903,MONTGOMERY J H,MONTGOMERY ISD,M,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170903043,170903,OAK HILLS J H,MONTGOMERY ISD,M,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170903102,170903,LINCOLN EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170903103,170903,MONTGOMERY EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170903104,170903,STEWART CREEK EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170903105,170903,LONE STAR EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170903106,170903,MADELEY RANCH EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170903107,170903,KEENAN EL,MONTGOMERY ISD,E,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170904002,170904,WILLIS H S,WILLIS ISD,S,N,MONTGOMERY,N, 
170,06,'04 - 11, ,170904003,170904,STUBBLEFIELD ACADEMY,WILLIS ISD,B,N,MONTGOMERY,N, 
170,06,'07 - 12, ,170904004,170904,JJAEP,WILLIS ISD,S,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170904042,170904,LYNN LUCAS MIDDLE,WILLIS ISD,M,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170904043,170904,ROBERT P BRABHAM MIDDLE,WILLIS ISD,M,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904101,170904,PARMLEY EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904103,170904,C C HARDY EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904104,170904,TURNER EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904106,170904,EDWARD B CANNAN EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904107,170904,W LLOYD MEADOR EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'KG - 05, ,170904108,170904,EDDIE RUTH LAGWAY EL,WILLIS ISD,E,N,MONTGOMERY,N, 
170,06,'EE - PK,'170904000,170904109,170904,ROARK EARLY EDUCATION CENTER,WILLIS ISD,E,N,MONTGOMERY,N,WILLIS ISD
170,06,'09 - 12, ,170906001,170906,MAGNOLIA H S,MAGNOLIA ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170906002,170906,MAGNOLIA WEST H S,MAGNOLIA ISD,S,N,MONTGOMERY,N, 
170,06,'08 - 10, ,170906010,170906,PROJECT RESTORE,MAGNOLIA ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170906012,170906,ALPHA,MAGNOLIA ISD,S,Y,MONTGOMERY,N, 
170,06,'07 - 08, ,170906041,170906,MAGNOLIA J H,MAGNOLIA ISD,M,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170906042,170906,BEAR BRANCH J H,MAGNOLIA ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170906061,170906,MAGNOLIA INT,MAGNOLIA ISD,M,N,MONTGOMERY,N, 
170,06,'05 - 06, ,170906062,170906,BEAR BRANCH INT,MAGNOLIA ISD,M,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170906102,170906,MAGNOLIA EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170906103,170906,J L LYON EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170906104,170906,BEAR BRANCH EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170906105,170906,WILLIE E WILLIAMS EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170906106,170906,CEDRIC C SMITH,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170906107,170906,NICHOLS SAWMILL EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 04, ,170906108,170906,TOM R ELLISOR EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 04, ,170906109,170906,MAGNOLIA PARKWAY EL,MAGNOLIA ISD,E,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170907001,170907,SPLENDORA H S,SPLENDORA ISD,S,N,MONTGOMERY,N, 
170,06,'07 - 08, ,170907041,170907,SPLENDORA J H,SPLENDORA ISD,M,N,MONTGOMERY,N, 
170,06,'PK - 06, ,170907101,170907,PEACH CREEK EL,SPLENDORA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 06, ,170907102,170907,GREENLEAF EL,SPLENDORA ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 06, ,170907104,170907,PINEY WOODS EL,SPLENDORA ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 06, ,170907105,170907,TIMBER LAKES EL,SPLENDORA ISD,E,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170908001,170908,NEW CANEY H S,NEW CANEY ISD,S,N,MONTGOMERY,N, 
170,06,'01 - 12, ,170908002,170908,THE LEARNING CTR,NEW CANEY ISD,B,N,MONTGOMERY,N, 
170,06,'06 - 12, ,170908003,170908,PROJECT RESTORE,NEW CANEY ISD,B,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170908006,170908,PORTER H S,NEW CANEY ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 12, ,170908007,170908,INFINITY EARLY COLLEGE H S,NEW CANEY ISD,S,N,MONTGOMERY,N, 
170,06,'09 - 09, ,170908008,170908,WEST FORK H S,NEW CANEY ISD,S,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170908041,170908,WHITE OAK MIDDLE,NEW CANEY ISD,M,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170908042,170908,KEEFER CROSSING MIDDLE,NEW CANEY ISD,M,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170908044,170908,WOODRIDGE FOREST MIDDLE,NEW CANEY ISD,M,N,MONTGOMERY,N, 
170,06,'06 - 08, ,170908045,170908,PINE VALLEY MIDDLE,NEW CANEY ISD,M,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908101,170908,PORTER EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908102,170908,NEW CANEY EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908106,170908,ROBERT CRIPPEN EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908107,170908,KINGS MANOR EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908109,170908,VALLEY RANCH EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170908110,170908,SORTERS MILL EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'EE - 05, ,170908111,170908,BENS BRANCH EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170908113,170908,OAKLEY EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170908114,170908,TAVOLA EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170908115,170908,DOGWOOD EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
170,06,'PK - 05, ,170908116,170908,BROOKWOOD FOREST EL,NEW CANEY ISD,E,N,MONTGOMERY,N, 
171,16,'09 - 12, ,171901001,171901,DUMAS H S,DUMAS ISD,S,N,MOORE,N, 
171,16,'10 - 12, ,171901002,171901,NORTH PLAINS OPPORTUNITY CENTER,DUMAS ISD,S,Y,MOORE,N, 
171,16,'07 - 08, ,171901041,171901,DUMAS J H,DUMAS ISD,M,N,MOORE,N, 
171,16,'PK - 04, ,171901101,171901,CACTUS EL,DUMAS ISD,E,N,MOORE,N, 
171,16,'EE - 04, ,171901102,171901,MORNINGSIDE EL,DUMAS ISD,E,N,MOORE,N, 
171,16,'KG - 04, ,171901103,171901,HILLCREST EL,DUMAS ISD,E,N,MOORE,N, 
171,16,'PK - 04, ,171901104,171901,SUNSET EL,DUMAS ISD,E,N,MOORE,N, 
171,16,'PK - 04, ,171901105,171901,GREEN ACRES EL,DUMAS ISD,E,N,MOORE,N, 
171,16,'05 - 06, ,171901106,171901,DUMAS INT,DUMAS ISD,M,N,MOORE,N, 
171,16,'09 - 12, ,171902001,171902,SUNRAY H S,SUNRAY COLLEGIATE ISD,S,N,MOORE,N, 
171,16,'06 - 08, ,171902041,171902,SUNRAY MIDDLE,SUNRAY COLLEGIATE ISD,M,N,MOORE,N, 
171,16,'PK - 05, ,171902101,171902,SUNRAY EL,SUNRAY COLLEGIATE ISD,E,N,MOORE,N, 
172,08,'09 - 12, ,172902001,172902,DAINGERFIELD H S,DAINGERFIELD-LONE STAR ISD,S,N,MORRIS,N, 
172,08,'06 - 08, ,172902041,172902,DAINGERFIELD J H,DAINGERFIELD-LONE STAR ISD,M,N,MORRIS,N, 
172,08,'03 - 05, ,172902101,172902,SOUTH EL,DAINGERFIELD-LONE STAR ISD,E,N,MORRIS,N, 
172,08,'EE - 02,'172902101,172902102,172902,WEST EL,DAINGERFIELD-LONE STAR ISD,E,N,MORRIS,N,SOUTH EL
172,08,'09 - 12, ,172905002,172905,PEWITT H S,PEWITT CISD,S,N,MORRIS,N, 
172,08,'06 - 08, ,172905041,172905,PEWITT J H,PEWITT CISD,M,N,MORRIS,N, 
172,08,'EE - 05, ,172905102,172905,PEWITT EL,PEWITT CISD,E,N,MORRIS,N, 
173,17,'PK - 12, ,173901001,173901,MOTLEY COUNTY SCHOOL,MOTLEY COUNTY ISD,B,N,MOTLEY,N, 
174,07,'KG - 05, ,174801101,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,E,N,NACOGDOCHES,Y, 
174,07,'09 - 12, ,174901001,174901,CHIRENO H S,CHIRENO ISD,S,N,NACOGDOCHES,N, 
174,07,'PK - 08, ,174901101,174901,CHIRENO EL,CHIRENO ISD,E,N,NACOGDOCHES,N, 
174,07,'06 - 12, ,174902001,174902,CUSHING SCHOOL,CUSHING ISD,B,N,NACOGDOCHES,N, 
174,07,'PK - 05, ,174902002,174902,CUSHING EL,CUSHING ISD,E,N,NACOGDOCHES,N, 
174,07,'09 - 12, ,174903001,174903,GARRISON H S,GARRISON ISD,S,N,NACOGDOCHES,N, 
174,07,'04 - 09, ,174903003,174903,NACOGDOCHES COUNTY DAEP COOP,GARRISON ISD,B,N,NACOGDOCHES,N, 
174,07,'06 - 08, ,174903041,174903,GARRISON MIDDLE,GARRISON ISD,M,N,NACOGDOCHES,N, 
174,07,'EE - 05, ,174903101,174903,GARRISON EL,GARRISON ISD,E,N,NACOGDOCHES,N, 
174,07,'09 - 12, ,174904002,174904,NACOGDOCHES H S,NACOGDOCHES ISD,S,N,NACOGDOCHES,N, 
174,07,'09 - 12, ,174904005,174904,MARGIE CHUMBLEY ACADEMY FOR SUCCESS,NACOGDOCHES ISD,S,Y,NACOGDOCHES,N, 
174,07,'06 - 08, ,174904043,174904,MCMICHAEL MIDDLE,NACOGDOCHES ISD,M,N,NACOGDOCHES,N, 
174,07,'KG - 05, ,174904101,174904,BROOKS-QUINN-JONES EL,NACOGDOCHES ISD,E,N,NACOGDOCHES,N, 
174,07,'EE - 05, ,174904102,174904,EMELINE CARPENTER EL,NACOGDOCHES ISD,E,N,NACOGDOCHES,N, 
174,07,'EE - PK,'174904000,174904104,174904,NETTIE MARSHALL EARLY CHILDHOOD CENTER,NACOGDOCHES ISD,E,N,NACOGDOCHES,N,NACOGDOCHES ISD
174,07,'KG - 05, ,174904105,174904,RAGUET EL,NACOGDOCHES ISD,E,N,NACOGDOCHES,N, 
174,07,'KG - 05, ,174904110,174904,THOMAS J RUSK EL,NACOGDOCHES ISD,E,N,NACOGDOCHES,N, 
174,07,'KG - 05, ,174904112,174904,MIKE MOSES EL,NACOGDOCHES ISD,E,N,NACOGDOCHES,N, 
174,07,'09 - 12, ,174906001,174906,WODEN H S,WODEN ISD,S,N,NACOGDOCHES,N, 
174,07,'06 - 08, ,174906041,174906,WODEN J H,WODEN ISD,M,N,NACOGDOCHES,N, 
174,07,'PK - 05, ,174906101,174906,WODEN EL,WODEN ISD,E,N,NACOGDOCHES,N, 
174,07,'09 - 12, ,174908001,174908,CENTRAL HEIGHTS H S,CENTRAL HEIGHTS ISD,S,N,NACOGDOCHES,N, 
174,07,'06 - 08, ,174908041,174908,CENTRAL HEIGHTS MIDDLE,CENTRAL HEIGHTS ISD,M,N,NACOGDOCHES,N, 
174,07,'PK - 05, ,174908101,174908,CENTRAL HEIGHTS EL,CENTRAL HEIGHTS ISD,E,N,NACOGDOCHES,N, 
174,07,'PK - 12, ,174909001,174909,MARTINSVILLE SCHOOL,MARTINSVILLE ISD,B,N,NACOGDOCHES,N, 
174,07,'PK - 12, ,174911001,174911,DOUGLASS SCHOOL,DOUGLASS ISD,B,N,NACOGDOCHES,N, 
175,12,'09 - 12, ,175902001,175902,BLOOMING GROVE H S,BLOOMING GROVE ISD,S,N,NAVARRO,N, 
175,12,'06 - 08, ,175902041,175902,BLOOMING GROVE JH,BLOOMING GROVE ISD,M,N,NAVARRO,N, 
175,12,'PK - 05, ,175902101,175902,BLOOMING GROVE EL,BLOOMING GROVE ISD,E,N,NAVARRO,N, 
175,12,'09 - 12, ,175903001,175903,CORSICANA H S,CORSICANA ISD,S,N,NAVARRO,N, 
175,12,'07 - 08, ,175903041,175903,CORSICANA MIDDLE,CORSICANA ISD,M,N,NAVARRO,N, 
175,12,'05 - 06, ,175903042,175903,COLLINS INT,CORSICANA ISD,M,N,NAVARRO,N, 
175,12,'KG - 04, ,175903101,175903,BOWIE EL,CORSICANA ISD,E,N,NAVARRO,N, 
175,12,'KG - 04, ,175903102,175903,JOSE ANTONIO NAVARRO EL,CORSICANA ISD,E,N,NAVARRO,N, 
175,12,'KG - 04, ,175903103,175903,FANNIN EL,CORSICANA ISD,E,N,NAVARRO,N, 
175,12,'PK - 04, ,175903105,175903,SAM HOUSTON EL,CORSICANA ISD,E,N,NAVARRO,N, 
175,12,'EE - 04, ,175903107,175903,CARROLL EL,CORSICANA ISD,E,N,NAVARRO,N, 
175,12,'07 - 12, ,175904001,175904,DAWSON H S,DAWSON ISD,S,N,NAVARRO,N, 
175,12,'PK - 06, ,175904101,175904,DAWSON EL,DAWSON ISD,E,N,NAVARRO,N, 
175,12,'06 - 12, ,175905001,175905,FROST H S,FROST ISD,B,N,NAVARRO,N, 
175,12,'07 - 11, ,175905002,175905,NAVARRO COUNTY AEP/ABC,FROST ISD,S,N,NAVARRO,N, 
175,12,'PK - 05, ,175905101,175905,FROST EL,FROST ISD,E,N,NAVARRO,N, 
175,12,'EE - 12, ,175907001,175907,KERENS SCHOOL,KERENS ISD,B,N,NAVARRO,N, 
175,12,'06 - 12, ,175910001,175910,MILDRED H S,MILDRED ISD,B,N,NAVARRO,N, 
175,12,'KG - 05, ,175910101,175910,MILDRED EL,MILDRED ISD,E,N,NAVARRO,N, 
175,12,'09 - 12, ,175911001,175911,RICE H S,RICE ISD,S,N,NAVARRO,N, 
175,12,'05 - 08, ,175911042,175911,RICE INTERMEDIATE/MIDDLE SCHOOL,RICE ISD,M,N,NAVARRO,N, 
175,12,'PK - 04, ,175911101,175911,RICE EL,RICE ISD,E,N,NAVARRO,N, 
176,05,'EE - 12, ,176901001,176901,BURKEVILLE SCHOOL,BURKEVILLE ISD,B,N,NEWTON,N, 
176,05,'09 - 12, ,176902002,176902,NEWTON H S,NEWTON ISD,S,N,NEWTON,N, 
176,05,'05 - 08, ,176902041,176902,NEWTON MIDDLE,NEWTON ISD,M,N,NEWTON,N, 
176,05,'EE - 04, ,176902104,176902,NEWTON EL,NEWTON ISD,E,N,NEWTON,N, 
176,05,'06 - 12, ,176903001,176903,DEWEYVILLE H S,DEWEYVILLE ISD,B,N,NEWTON,N, 
176,05,'EE - 05, ,176903101,176903,DEWEYVILLE EL,DEWEYVILLE ISD,E,N,NEWTON,N, 
177,14,'06 - 12, ,177901001,177901,ROSCOE COLLEGIATE H S,ROSCOE COLLEGIATE ISD,B,N,NOLAN,N, 
177,14,'01 - 05, ,177901101,177901,ROSCOE EL,ROSCOE COLLEGIATE ISD,E,N,NOLAN,N, 
177,14,'PK - KG,'177901101,177901102,177901,ROSCOE COLLEGIATE MONTESSORI EARLY CHILDHOOD,ROSCOE COLLEGIATE ISD,E,N,NOLAN,N,ROSCOE EL
177,14,'KG - 07, ,177901104,177901,LONE STAR ONLINE ACADEMY,ROSCOE COLLEGIATE ISD,E,N,NOLAN,N, 
177,14,'09 - 12, ,177902001,177902,SWEETWATER H S,SWEETWATER ISD,S,N,NOLAN,N, 
177,14,'06 - 08, ,177902041,177902,SWEETWATER MIDDLE,SWEETWATER ISD,M,N,NOLAN,N, 
177,14,'EE - EE, ,177902101,177902,SOUTHEAST EARLY CHILDHOOD CENTER,SWEETWATER ISD,E,N,NOLAN,N, 
177,14,'01 - 02,'177902104,177902102,177902,EAST RIDGE EL,SWEETWATER ISD,E,N,NOLAN,N,SWEETWATER INT
177,14,'03 - 05, ,177902104,177902,SWEETWATER INT,SWEETWATER ISD,E,N,NOLAN,N, 
177,14,'PK - KG,'177902104,177902105,177902,SOUTHEAST EL,SWEETWATER ISD,E,N,NOLAN,N,SWEETWATER INT
177,14,'PK - 12, ,177903001,177903,BLACKWELL SCHOOL,BLACKWELL CISD,B,N,NOLAN,N, 
177,14,'PK - 12, ,177905001,177905,HIGHLAND SCHOOL,HIGHLAND ISD,B,N,NOLAN,N, 
178,02,'PK - 08, ,178801001,178801,DR M L GARZA-GONZALEZ CHARTER SCHOOL,DR M L GARZA-GONZALEZ CHARTER SCHOOL,E,N,NUECES,Y, 
