CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME
220902120,220902,GREEN VALLEY EL,220,BIRDVILLE ISD,11,TARRANT,E,EE - 05,N,N, , 
220902121,220902,WALKER CREEK EL,220,BIRDVILLE ISD,11,TARRANT,E,KG - 05,N,N, , 
220904001,220904,EVERMAN H S,220,EVERMAN ISD,11,TARRANT,S,12-Sep,N,N, , 
220904003,220904,EVERMAN ACADEMY H S,220,EVERMAN ISD,11,TARRANT,S,12-Oct,N,Y, , 
220904041,220904,CHARLES BAXTER J H,220,EVERMAN ISD,11,TARRANT,M,8-Jul,N,N, , 
220904042,220904,ROY JOHNSON SIXTH GRADE CAMPUS,220,EVERMAN ISD,11,TARRANT,M,6-Jun,N,N, , 
220904101,220904,BISHOP EL,220,EVERMAN ISD,11,TARRANT,E,PK - 04,N,N, , 
220904102,220904,E RAY EL,220,EVERMAN ISD,11,TARRANT,E,PK - 04,N,N, , 
220904103,220904,SOUDER EL,220,EVERMAN ISD,11,TARRANT,E,PK - 04,N,N, , 
220904104,220904,HOMMEL EL,220,EVERMAN ISD,11,TARRANT,E,PK - 04,N,N, , 
220904105,220904,DAN POWELL INT,220,EVERMAN ISD,11,TARRANT,E,5-May,N,N, , 
220904106,220904,JOHN AND POLLY TOWNLEY EL,220,EVERMAN ISD,11,TARRANT,E,EE - 04,N,N, , 
220905001,220905,CARTER-RIVERSIDE H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905002,220905,ARLINGTON HEIGHTS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905003,220905,SOUTH HILLS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905004,220905,DIAMOND HILL-JARVIS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905005,220905,DUNBAR H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905006,220905,EASTERN HILLS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905008,220905,NORTH SIDE H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905009,220905,POLYTECHNIC H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905010,220905,PASCHAL H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905011,220905,TRIMBLE TECHNICAL H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905014,220905,SOUTHWEST H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905015,220905,WESTERN HILLS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905016,220905,O D WYATT H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905018,220905,MIDDLE LVL LRN CTR,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905019,220905,METRO OPPORTUNITY,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905021,220905,SUCCESS H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,Y, , 
220905024,220905,DETENT CTR,220,FORT WORTH ISD,11,TARRANT,B,11-May,N,Y, , 
220905026,220905,JO KELLY SP ED,220,FORT WORTH ISD,11,TARRANT,B,KG - 12,N,N, , 
220905035,220905,TRANSITION CTR,220,FORT WORTH ISD,11,TARRANT,S,12-Dec,N,Y, , 
220905040,220905,JUVENILE JUSTICE ALTERNATIVE ED PR,220,FORT WORTH ISD,11,TARRANT,S,12-Jul,N,N, , 
220905042,220905,DAGGETT MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905043,220905,WEDGWOOD 6TH GR SCH,220,FORT WORTH ISD,11,TARRANT,M,6-Jun,N,N, , 
220905044,220905,ELDER MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905045,220905,FOREST OAK MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905047,220905,HANDLEY MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905048,220905,JAMES MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905049,220905,KIRKPATRICK MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905050,220905,MCLEAN MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905051,220905,MEACHAM MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905052,220905,MEADOWBROOK MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905053,220905,MONNIG MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905054,220905,MORNINGSIDE MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905055,220905,APPLIED LEARNING ACAD,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905056,220905,RIVERSIDE MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905057,220905,ROSEMONT MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905058,220905,STRIPLING MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905059,220905,J MARTIN JACQUET MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905060,220905,WEDGWOOD MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905061,220905,LEONARD MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905062,220905,INT'L NEWCOMER ACAD,220,FORT WORTH ISD,11,TARRANT,M,9-Jun,N,Y, , 
220905063,220905,COMO MONTESSORI,220,FORT WORTH ISD,11,TARRANT,E,KG - 08,N,N, , 
220905064,220905,GLENCREST 6TH GRADE SCH,220,FORT WORTH ISD,11,TARRANT,M,6-Jun,N,N, , 
220905066,220905,WILLOUGHBY HOUSE,220,FORT WORTH ISD,11,TARRANT,S,12-Aug,N,Y, , 
220905067,220905,ROSEMONT 6TH GRADE,220,FORT WORTH ISD,11,TARRANT,M,6-Jun,N,N, , 
220905069,220905,MCLEAN 6TH GRADE,220,FORT WORTH ISD,11,TARRANT,M,6-Jun,N,N, , 
220905070,220905,JEAN MCCLUNG MIDDLE,220,FORT WORTH ISD,11,TARRANT,M,8-Jun,N,N, , 
220905071,220905,BENBROOK MIDDLE/HIGH SCHOOL,220,FORT WORTH ISD,11,TARRANT,B,12-Jun,N,N, , 
220905081,220905,YOUNG WOMEN'S LEADERSHIP ACADEMY,220,FORT WORTH ISD,11,TARRANT,B,12-Jun,N,N, , 
220905082,220905,TEXAS ACADEMY OF BIOMEDICAL,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905083,220905,YOUNG MEN'S LEADERSHIP ACADEMY,220,FORT WORTH ISD,11,TARRANT,B,12-Jun,N,N, , 
220905084,220905,WORLD LANGUAGES INSTITUTE,220,FORT WORTH ISD,11,TARRANT,B,12-Jun,N,N, , 
220905085,220905,MARINE CREEK COLLEGIATE H S,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905086,220905,TARRANT CO COLLEGE SOUTH/FORT WORT,220,FORT WORTH ISD,11,TARRANT,S,12-Sep,N,N, , 
220905087,220905,IM TERRELL ACADEMY FOR STEM AND VP,220,FORT WORTH ISD,11,TARRANT,S,10-Sep,N,N, , 
220905101,220905,ALICE CARLSON APPLIED LRN CTR,220,FORT WORTH ISD,11,TARRANT,E,KG - 05,N,N, , 
220905103,220905,BENBROOK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905104,220905,BOULEVARD HEIGHTS,220,FORT WORTH ISD,11,TARRANT,B,12-Jan,N,N, , 
220905105,220905,WEST HANDLEY EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905107,220905,BURTON HILL EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905110,220905,CARROLL PEAK EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905111,220905,CARTER PARK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905114,220905,MANUEL JARA EL,220,FORT WORTH ISD,11,TARRANT,E,5-Jan,N,N, , 
220905115,220905,GEORGE CLARKE EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905116,220905,LILY B CLAYTON EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905117,220905,COMO EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905118,220905,HAZEL HARVEY PEACE EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905119,220905,DAGGETT EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905120,220905,RUFINO MENDOZA SR EL,220,FORT WORTH ISD,11,TARRANT,E,5-Jan,N,N, , 
220905121,220905,DE ZAVALA EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905122,220905,DIAMOND HILL EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905123,220905,S S DILLOW EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905124,220905,MAUDE I LOGAN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905125,220905,EASTERN HILLS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905126,220905,EAST HANDLEY EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905127,220905,CHRISTENE C MOSS EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905129,220905,JOHN T WHITE EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905130,220905,HARLEAN BEAL EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905131,220905,ROSEMONT PARK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905132,220905,GLEN PARK EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905133,220905,W M GREEN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905134,220905,GREENBRIAR EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905135,220905,VAN ZANDT-GUINN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905137,220905,HUBBARD EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905138,220905,HELBING EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905139,220905,KIRKPATRICK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905141,220905,MEADOWBROOK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905143,220905,MCRAE EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905144,220905,MITCHELL BOULEVARD EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905146,220905,MOORE M H EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905147,220905,MORNINGSIDE EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905148,220905,CHARLES NASH EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905149,220905,NORTH HI MOUNT EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905150,220905,OAKHURST EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905151,220905,NATHA HOWELL EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905152,220905,OAKLAWN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905153,220905,A M PATE EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905154,220905,M L PHILLIPS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905156,220905,RIDGLEA HILLS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905157,220905,LUELLA MERRETT EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905159,220905,VERSIA WILLIAMS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905160,220905,MAUDRIE WALTON EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905161,220905,SAM ROSEN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905162,220905,SAGAMORE HILL EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905163,220905,BRUCE SHULKEY EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905165,220905,RICHARD J WILSON EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905166,220905,SOUTH HI MOUNT EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905167,220905,SOUTH HILLS EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905168,220905,SPRINGDALE EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905169,220905,SUNRISE - MCMILLAN EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905171,220905,TANGLEWOOD EL,220,FORT WORTH ISD,11,TARRANT,E,KG - 05,N,N, , 
220905172,220905,W J TURNER EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905175,220905,WASHINGTON HEIGHTS EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905176,220905,WAVERLY PARK EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905177,220905,WESTCLIFF EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905178,220905,WESTCREEK EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905180,220905,WESTERN HILLS EL,220,FORT WORTH ISD,11,TARRANT,E,5-Feb,N,N, , 
220905184,220905,WORTH HEIGHTS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905186,220905,DAVID K SELLARS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905187,220905,J T STEVENS EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905188,220905,ATWOOD MCDONALD EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905190,220905,RIVERSIDE APPLIED LRN CTR,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905194,220905,DAGGETT MONTESSORI,220,FORT WORTH ISD,11,TARRANT,E,KG - 08,N,N, , 
220905206,220905,BILL J ELLIOTT EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905207,220905,WESTPARK EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905208,220905,T A SIMS EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905209,220905,EDWARD BRISCOE EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905210,220905,CHILDREN'S MEDICAL CTR,220,FORT WORTH ISD,11,TARRANT,B,KG - 11,N,N, , 
220905211,220905,WOMEN'S HAVEN,220,FORT WORTH ISD,11,TARRANT,E,7-Mar,N,N, , 
220905212,220905,BRIDGE ASSOC,220,FORT WORTH ISD,11,TARRANT,B,11-May,N,Y, , 
220905216,220905,WOODWAY EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905219,220905,LOWERY ROAD,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905220,220905,ALICE D CONTRERAS,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905221,220905,WESTERN HILLS PRI,220,FORT WORTH ISD,11,TARRANT,E,EE - 01,N,N,220905180,WESTERN HILLS EL
220905222,220905,CLIFFORD DAVIS EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905223,220905,CESAR CHAVEZ PRI,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905224,220905,MG ELLIS,220,FORT WORTH ISD,11,TARRANT,E,EE - KG,N,N,220905114,MANUEL JARA EL
220905225,220905,BONNIE BRAE,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905226,220905,SEMINARY HILLS PARK EL,220,FORT WORTH ISD,11,TARRANT,E,EE - 05,N,N, , 
220905227,220905,DOLORES HUERTA EL,220,FORT WORTH ISD,11,TARRANT,E,PK - 05,N,N, , 
220905228,220905,PK SATELLITE CENTERS,220,FORT WORTH ISD,11,TARRANT,E,PK - PK,N,N,220905000,FORT WORTH ISD
220905242,220905,TARRANT YOUTH RECOVERY,220,FORT WORTH ISD,11,TARRANT,S,10-Aug,N,Y, , 
220905251,220905,ASSESSMENT CTR,220,FORT WORTH ISD,11,TARRANT,B,KG - 11,N,Y, , 
220905252,220905,INSIGHTS LEARNING CENTER,220,FORT WORTH ISD,11,TARRANT,E,5-Mar,N,N, , 
220906001,220906,GRAPEVINE H S,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,S,12-Sep,N,N, , 
220906004,220906,COLLEYVILLE HERITAGE H S,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,S,12-Sep,N,N, , 
220906006,220906,THE BRIDGES ACAD ALTER,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,S,12-Oct,N,Y, , 
220906007,220906,IUNIVERSITY PREP,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,B,12-May,N,N, , 
220906008,220906,GRAPEVINE-COLLEYVILLE COLLEGIATE A,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,S,12-Sep,N,N, , 
220906041,220906,GRAPEVINE MIDDLE,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,M,8-Jun,N,N, , 
220906042,220906,COLLEYVILLE MIDDLE,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,M,8-Jun,N,N, , 
220906043,220906,HERITAGE MIDDLE,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,M,8-Jun,N,N, , 
220906044,220906,CROSS TIMBERS MIDDLE,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,M,8-Jun,N,N, , 
220906101,220906,CANNON EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,KG - 05,N,N, , 
220906102,220906,COLLEYVILLE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906103,220906,DOVE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906104,220906,TIMBERLINE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,EE - 05,N,N, , 
220906105,220906,TAYLOR EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,EE - 05,N,N, , 
220906106,220906,BEAR CREEK EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906107,220906,HERITAGE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906108,220906,BRANSFORD EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,EE - 05,N,N, , 
220906109,220906,GRAPEVINE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906110,220906,SILVER LAKE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,PK - 05,N,N, , 
220906111,220906,GLENHOPE EL,220,GRAPEVINE-COLLEYVILLE ISD,11,TARRANT,E,KG - 05,N,N, , 
220907001,220907,KELLER H S,220,KELLER ISD,11,TARRANT,S,12-Sep,N,N, , 
220907002,220907,FOSSIL RIDGE H S,220,KELLER ISD,11,TARRANT,S,12-Sep,N,N, , 
220907003,220907,TARRANT CO J J A E P,220,KELLER ISD,11,TARRANT,S,11-Nov,N,N, , 
220907004,220907,CENTRAL H S,220,KELLER ISD,11,TARRANT,S,12-Sep,N,N, , 
220907005,220907,TIMBER CREEK H S,220,KELLER ISD,11,TARRANT,S,12-Sep,N,N, , 
220907039,220907,KELLER LEARNING CENTER,220,KELLER ISD,11,TARRANT,S,12-Sep,N,Y, , 
220907041,220907,KELLER MIDDLE,220,KELLER ISD,11,TARRANT,M,8-Jul,N,N, , 
220907042,220907,FOSSIL HILL MIDDLE,220,KELLER ISD,11,TARRANT,M,8-Jul,N,N, , 
220907043,220907,HILLWOOD MIDDLE,220,KELLER ISD,11,TARRANT,M,8-Jul,N,N, , 
220907044,220907,INDIAN SPRINGS MIDDLE,220,KELLER ISD,11,TARRANT,M,8-May,N,N, , 
220907045,220907,TRINITY SPRINGS MIDDLE,220,KELLER ISD,11,TARRANT,M,8-Jul,N,N, , 
220907046,220907,TIMBERVIEW MIDDLE,220,KELLER ISD,11,TARRANT,M,8-May,N,N, , 
220907047,220907,VISTA RIDGE MIDDLE,220,KELLER ISD,11,TARRANT,M,8-May,N,N, , 
220907101,220907,KELLER-HARVEL EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907102,220907,FLORENCE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907103,220907,PARKVIEW EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907104,220907,BEAR CREEK INT,220,KELLER ISD,11,TARRANT,M,6-May,N,N, , 
220907105,220907,WHITLEY ROAD EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907106,220907,HERITAGE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907107,220907,CHISHOLM TRAIL INT,220,KELLER ISD,11,TARRANT,M,6-May,N,N, , 
220907108,220907,SHADY GROVE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907109,220907,PARK GLEN EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907110,220907,WILLIS LANE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907111,220907,NORTH RIVERSIDE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907112,220907,HIDDEN LAKES EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907113,220907,LONE STAR EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907114,220907,PARKWOOD HILL INT,220,KELLER ISD,11,TARRANT,M,6-May,N,N, , 
220907116,220907,BLUEBONNET EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907117,220907,FREEDOM EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907118,220907,BETTE PEROT EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907119,220907,WOODLAND SPRINGS EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907120,220907,LIBERTY EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907121,220907,INDEPENDENCE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907122,220907,FRIENDSHIP EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907123,220907,TRINITY MEADOWS INT,220,KELLER ISD,11,TARRANT,M,6-May,N,N, , 
220907124,220907,EAGLE RIDGE EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907125,220907,CAPROCK EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907126,220907,BASSWOOD EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907128,220907,KELLER EARLY LEARNING CENTER - NOR,220,KELLER ISD,11,TARRANT,E,EE - PK,N,N,220907000,KELLER ISD
220907129,220907,RIDGEVIEW EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907130,220907,SUNSET VALLEY EL,220,KELLER ISD,11,TARRANT,E,KG - 04,N,N, , 
220907131,220907,KELLER EARLY LEARNING CENTER - SOU,220,KELLER ISD,11,TARRANT,E,EE - PK,N,N,220907000,KELLER ISD
220908002,220908,MANSFIELD SUMMIT H S,220,MANSFIELD ISD,11,TARRANT,S,12-Sep,N,N, , 
220908003,220908,MANSFIELD H S,220,MANSFIELD ISD,11,TARRANT,S,12-Sep,N,N, , 
220908004,220908,MANSFIELD TIMBERVIEW H S,220,MANSFIELD ISD,11,TARRANT,S,12-Sep,N,N, , 
220908005,220908,MANSFIELD LEGACY H S,220,MANSFIELD ISD,11,TARRANT,S,12-Sep,N,N, , 
220908006,220908,THE PHOENIX ACADEMY,220,MANSFIELD ISD,11,TARRANT,S,12-Oct,N,Y, , 
220908007,220908,MANSFIELD LAKE RIDGE H S,220,MANSFIELD ISD,11,TARRANT,S,12-Sep,N,N, , 
220908008,220908,MANSFIELD FRONTIER H S,220,MANSFIELD ISD,11,TARRANT,S,12-Nov,N,N, , 
220908009,220908,TCCSE EARLY COLLEGE H S AT TIMBERV,220,MANSFIELD ISD,11,TARRANT,S,11-Sep,N,N, , 
220908041,220908,ROGENE WORLEY MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jul,N,N, , 
220908042,220908,T A HOWARD MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jul,N,N, , 
220908043,220908,BROOKS WESTER MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jun,N,N, , 
220908044,220908,DANNY JONES MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jul,N,N, , 
220908045,220908,JAMES COBLE MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jul,N,N, , 
220908046,220908,LINDA JOBE MIDDLE,220,MANSFIELD ISD,11,TARRANT,M,8-Jul,N,N, , 
220908101,220908,ALICE PONDER EL,220,MANSFIELD ISD,11,TARRANT,E,EE - 04,N,N, , 
220908103,220908,TARVER-RENDON EL,220,MANSFIELD ISD,11,TARRANT,E,PK - 04,N,N, , 
220908105,220908,J L BOREN EL,220,MANSFIELD ISD,11,TARRANT,E,EE - 04,N,N, , 
220908106,220908,CHARLOTTE ANDERSON EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908107,220908,GLENN HARMON EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908109,220908,D P MORRIS EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908110,220908,WILLIE BROWN EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908111,220908,KENNETH DAVIS EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908112,220908,IMOGENE GIDEON EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
220908113,220908,ERMA NASH EL,220,MANSFIELD ISD,11,TARRANT,E,PK - 04,N,N, , 
220908114,220908,ELIZABETH SMITH EL,220,MANSFIELD ISD,11,TARRANT,E,EE - 04,N,N, , 
220908115,220908,ROBERTA TIPPS EL,220,MANSFIELD ISD,11,TARRANT,E,EE - 04,N,N, , 
220908116,220908,MARTHA REID EL,220,MANSFIELD ISD,11,TARRANT,E,KG - 04,N,N, , 
